Id	Height	OverlayHeight	pixHeight	SizeX	SizeY	spawnCol	MeleeRng	BaseW	HitClass	HDv	TRv	LGv	Rav	Lav	RHv	LHv	SHv	S1v	S2v	S3v	S4v	S5v	S6v	S7v	S8v	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	TotalPieces	mDT	mNU	mWL	mGH	mA1	mA2	mBL	mSC	mS1	mS2	mS3	mS4	mDD	mKB	mSQ	mRN	dDT	dNU	dWL	dGH	dA1	dA2	dBL	dSC	dS1	dS2	dS3	dS4	dDD	dKB	dSQ	dRN	A1mv	A2mv	SCmv	S1mv	S2mv	S3mv	S4mv	noGfxHitTest	htTop	htLeft	htWidth	htHeight	restore	automapCel	noMap	noOvly	isSel	alSel	noSel	shiftSel	corpseSel	isAtt	revive	critter	small	large	soft	inert	objCol	deadCol	unflatDead	Shadow	noUniqueShift	compositeDeath	localBlood	Bleed	Light	light-r	light-g	light-b	Utrans	Utrans(N)	Utrans(H)	Heart	BodyPart	InfernoLen	InfernoAnim	InfernoRollback	ResurrectMode	ResurrectSkill	EOL
overseer4	3	3	96	3	3		0	hth	3	"med,hvy"	hvy		lit	hvy		lit		"med,med"	lit	lit	lit					1	1		1	1		1		1	1	1	1					9	1	1	1	1	1	1			1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				2		255	255	255				xxx	xxx	1			NU		0
overseer5	3	3	96	3	3		0	hth	3	hvy	hvy		hvy	hvy		lit		hvy	hvy	lit	lit					1	1		1	1		1		1	1	1	1					9	1	1	1	1	1	1			1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				2		255	255	255				xxx	xxx	1			NU		0
minionspawner1	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1			1						1						250	0	0				xxx	xxx	1			NU		0
minionspawner2	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1			1						1						250	0	0				xxx	xxx	1			NU		0
minionspawner3	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1			1						1						250	0	0				xxx	xxx	1			NU		0
minionspawner4	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1			1						1						250	0	0				xxx	xxx	1			NU		0
minionspawner5	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1			1						1						250	0	0				xxx	xxx	1			NU		0
minionspawner6	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1			1						1						250	0	0				xxx	xxx	1			NU		0
minionspawner7	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1			1						1						250	0	0				xxx	xxx	1			NU		0
minionspawner8	3	3	128	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1			1				1				1				1	1	8	8	1	8	8	8	8	8	8	8	1	8	8	8													2								1	1	1			1						1						250	0	0				xxx	xxx	1			NU		0
imp1	1	1	64	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1	1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		250	0	0				xxx	xxx	1	6		NU		0
imp2	1	1	64	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1	1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		250	0	0				xxx	xxx	1	6		NU		0
imp3	1	1	64	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1	1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		250	0	0				xxx	xxx	1	6		NU		0
imp4	1	1	64	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1	1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		250	0	0				xxx	xxx	1	6		NU		0
imp5	1	1	64	2	2		0	hth	3		lit																1															1	1	1	1	1	1			1	1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1				1		250	0	0				xxx	xxx	1	6		NU		0
catapult1	3	2	64	3	3		0	hth	3	lit	lit	lit	lit	lit					lit	lit				lit		1	1	1	1	1					1	1				1		8	1	1			1								1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-70	-80	130	110	2				1					1				1		1				1						250	0	0				xxx	xxx	1			NU		0
catapult2	3	2	64	3	3		0	hth	3	lit	lit	lit	lit	lit					lit	lit				lit		1	1	1	1	1					1	1				1		8	1	1			1								1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-70	-60	130	110	2				1					1				1		1				1						250	0	0				xxx	xxx	1			NU		0
catapult3	3	2	64	3	3		0	hth	3	lit	lit	lit	lit	lit					lit	lit				lit		1	1	1	1	1					1	1				1		8	1	1			1								1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-70	-60	130	110	2				1					1				1		1				1						250	0	0				xxx	xxx	1			NU		0
catapult4	3	2	64	3	3		0	hth	3	lit	lit	lit	lit	lit					lit	lit				lit		1	1	1	1	1					1	1				1		8	1	1			1								1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-70	-80	130	110	2				1					1				1		1				1						250	0	0				xxx	xxx	1			NU		0
frozenhorror1	1	3	64	3	3		4	hth	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1		250	0	0				xxx	xxx	1	9	10	NU		0
frozenhorror2	1	3	64	3	3		4	hth	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1		250	0	0				xxx	xxx	1	9	10	NU		0
frozenhorror3	1	3	64	3	3		4	hth	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1		250	0	0				xxx	xxx	1	9	10	NU		0
frozenhorror4	1	3	64	3	3		4	hth	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1		250	0	0				xxx	xxx	1	9	10	NU		0
frozenhorror5	1	3	64	3	3		4	hth	3		lit																1							1								2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1		250	0	0				xxx	xxx	1	9	10	NU		0
bloodlord1	1	3	64	3	3		4	hth	3	"lit,hev"	lit	lit	lit	lit	"axe,fla"	"axe,fla"		"lit,hev"	"lit,hev"							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1		250	0	0				xxx	xxx	1			NU		0
bloodlord2	1	3	64	3	3		4	hth	3	"lit,hev"	lit	lit	"lit,hev"	"lit,hev"	"axe,fla"	"axe,fla"		"lit,hev"	"lit,hev"							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1		250	0	0				xxx	xxx	1			NU		0
bloodlord3	1	3	64	3	3		4	hth	3	"lit,hev"	lit	lit	"lit,hev"	"lit,hev"	"axe,fla"	"axe,fla"		"lit,hev"	"lit,hev"							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1		250	0	0				xxx	xxx	1			NU		0
bloodlord4	1	3	64	3	3		4	hth	3	"lit,hev"	lit	hev	hev	hev	"axe,fla"	"axe,fla"		hev	hev							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1		250	0	0				xxx	xxx	1			NU		0
bloodlord5	1	3	64	3	3		4	hth	3	"lit,hev"	lit	hev	hev	hev	"axe,fla"	"axe,fla"		hev	hev							1	1	1	1	1	1	1		1	1							9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1		1		1		250	0	0				xxx	xxx	1			NU		0
larzuk	0	2	80	2	2		0	hth	3		lit																1															1		1	1						1								8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1										1	1				1	1	1				255	255	255				xxx	xxx	1			NU		0
drehya	0	2	80	2	2		0	hth	3		lit																1															1		1	1										1				8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1										1	1				1	1					255	255	255				xxx	xxx	1			NU		0
malah	0	2	80	2	2		0	hth	3		lit																1															1		1	1						1								8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1										1	1				1	1					255	255	255				xxx	xxx	1			NU		0
nihlathak	0	2	80	2	2		0	hth	3		lit																1															1		1	1						1				1				8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1										1	1				1	1					255	255	255				xxx	xxx	1			NU		0
qual-kehk	0	2	80	2	2		0	hth	3		lit																1															1		1	1						1								8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1										1	1				1	1					255	255	255				xxx	xxx	1			NU		0
catapultspotter1	1	1	128	0	0		0	hth	3		lit																1															1	1	1			1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													1						1																			255	255	255				xxx	xxx	1			NU		0
catapultspotter2	1	1	128	0	0		0	hth	3		lit																1															1	1	1			1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													1						1																			255	255	255				xxx	xxx	1			NU		0
catapultspotter3	1	1	128	0	0		0	hth	3		lit																1															1	1	1			1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													1						1																			255	255	255				xxx	xxx	1			NU		0
catapultspotter4	1	1	128	0	0		0	hth	3		lit																1															1	1	1			1				1				1				16	16	16	8	16	8	8	8	16	16	8	8	16	8	8	8													1						1																			255	255	255				xxx	xxx	1			NU		0
cain6	0	2	80	2	2		0	hth	3		lit																1															1		1	1												1		1	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8		1											1				1										1	1				1	1					255	255	255				xxx	xxx	1			NU		0
tyrael3	4	4	144	2	2		0	hth	3		lit		lit	lit													1		1	1												3		1													1		1	1	8	8	8	8	8	8	8	8	8	8	1	8	8	8		1						1	-100	-20	60	100	1				1	1									1	1				1	1				11	255	255	255				xxx	xxx	1			NU		0
act5barb1	3	2	96	2	2		0	1hs	3	"fhm,ghm"	"lit,med,hvy"				"axe,lsd"	"axe,lsd"		"lit,med"	"lit,med"							1	1				1	1		1	1							6	1	1	1		1	1							1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1					1	1		1	1		255	255	255				xxx	xxx	1			NU		0
act5barb2	3	2	96	2	2		0	2hs	3	"fhm,ghm"	"lit,med,hvy"				bsd			"lit,med"	"lit,med"							1	1				1			1	1							5	1	1	1		1	1							1	1	1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1					1	1		1	1		255	255	255				xxx	xxx	1			NU		0
barricadewall1	3	3	128	3	3	3	0	hth	3		lit																1															1	1	1		1									1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1	1					1				1		1				1						255	255	255				xxx	xxx	1			NU		0
barricadewall2	3	3	128	3	3	3	0	hth	3		lit																1															1	1	1		1									1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1			1	1					1				1		1				1						255	255	255				xxx	xxx	1			NU		0
nihlathakboss	0	2	80	2	2		0	hth	3		lit																1															1	1	1	1	1	1	1							1		1		8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8													1				1					1					1					1	1					255	255	255				xxx	xxx	1			NU		0
drehyaiced	0	2	80	2	2		0	hth	3		lit																1															1		1	1						1				1				8	8	8	8	8	8	8	8	1	8	8	8	8	8	8	8		1											1				1	1										1				1	1					255	255	255				xxx	xxx	1			NU		0
evilhut	4	4	144	3	3		0	hth	3		lit							lit	lit								1							1	1							3	1	1		1					1				1		1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1								1	-100	-40	145	160	1				1					1						1	1	1		1	1	1			7	255	255	150				xxx	xxx	1			NU		0
deathmauler1	3	3	64	3	3		0	hth	3		lit																1															2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		250	0	0				xxx	xxx	1			NU		0
deathmauler2	3	3	64	3	3		0	hth	3		lit																1															2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		250	0	0				xxx	xxx	1			NU		0
deathmauler3	3	3	64	3	3		0	hth	3		lit																1															2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		250	0	0				xxx	xxx	1			NU		0
deathmauler4	3	3	64	3	3		0	hth	3		lit																1															2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		250	0	0				xxx	xxx	1			NU		0
deathmauler5	3	3	64	3	3		0	hth	3		lit																1															2	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		250	0	0				xxx	xxx	1			NU		0
act5pow	3	2	96	2	2		0	hth	3	hed	lit				bhn	bhn		lit	lit							1	1				1	1		1	1							6	1	1	1										1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													2									1					1					1	1	1		1		255	255	255				xxx	xxx	1			NU		0
act5barb3	3	2	96	2	2		0	1hs	3	"fhm,ghm"	"lit,med,hvy"				"axe,lsd"	"axe,lsd"		"lit,med"	"lit,med"							1	1				1	1		1	1							6	1	1	1										1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1						1								1					1	1		1			255	255	255				xxx	xxx	1			NU		0
act5barb4	3	2	96	2	2		0	2hs	3	"fhm,ghm"	"lit,med,hvy"				bsd			"lit,med"	"lit,med"							1	1				1			1	1							5	1	1	1										1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1						1								1					1	1		1			255	255	255				xxx	xxx	1			NU		0
ancientstatue1	3	2	96	2	2		0	hth	3		lit							lit	lit								1															1	1	1			1								1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1	1								1		1				1	1		1		6	255	0	0				xxx	xxx	1			NU		0
ancientstatue2	3	2	96	2	2		0	hth	3		lit							lit	lit								1															1	1	1			1								1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1	1								1		1				1	1		1		6	255	0	0				xxx	xxx	1			NU		0
ancientstatue3	3	2	96	2	2		0	hth	3		lit							lit	lit								1															1	1	1			1								1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1	1								1		1				1	1		1		6	255	0	0				xxx	xxx	1			NU		0
ancientbarb1	3	2	96	2	2		3	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1	1	1						1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1				1	1					1	1		1	1		255	0	0				xxx	xxx	1			NU		0
ancientbarb2	3	2	96	2	2		3	hth	3		lit							lit	lit								1								1							2	1	1	1	1	1			1					1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1				1	1					1	1		1	1		255	0	0				xxx	xxx	1			NU		0
ancientbarb3	3	2	96	2	2		3	hth	3		lit							lit	lit								1								1							2	1	1	1	1	1	1			1				1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1				1	1					1	1		1	1		255	0	0				xxx	xxx	1			NU		0
baalthrone	3	4	112	0	0		3	hth	12	lit	lit	lit	lit	lit				lit								1	1	1	1	1				1								6		1									1		1				1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													1													1	1					1	1	1		2	6	255	255	255	2	3	4	xxx	xxx	1			NU		0
baalcrab	3	4	112	3	3		3	hth	12	lit	lit	lit	lit	lit				lit	lit	lit	lit	lit	lit	lit	lit	1	1	1	1	1				1	1	1	1	1	1	1	1	11	1	1	1		1	1		1	1	1	1		1				1	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1				1					1				1	1					1	1	1		2		255	255	255	2	3	4	xxx	xxx	1	10	11	NU		0
baaltaunt	0	0	96	0	0		0	hth	3		lit																1															1		1	1		1												1	1	8	8	1	8	8	8	1	8	8	8	1	8	8	8													1																				1					255	255	255				xxx	xxx	1			NU		0
putriddefiler1	3	4	112	2	2		0	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1	1		1		255	255	255				xxx	xxx	1			NU		0
putriddefiler2	3	4	112	2	2		0	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1	1		1		255	255	255				xxx	xxx	1			NU		0
putriddefiler3	3	4	112	2	2		0	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1	1		1		255	255	255				xxx	xxx	1			NU		0
putriddefiler4	3	4	112	2	2		0	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1	1		1		255	255	255				xxx	xxx	1			NU		0
putriddefiler5	3	4	112	2	2		0	hth	3		lit							lit	lit								1							1	1							3	1	1	1	1	1				1	1			1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1	1		1		255	255	255				xxx	xxx	1			NU		0
painworm1	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1		255	255	255				xxx	xxx	1			NU		0
painworm2	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1		255	255	255				xxx	xxx	1			NU		0
painworm3	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1		255	255	255				xxx	xxx	1			NU		0
painworm4	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1		255	255	255				xxx	xxx	1			NU		0
painworm5	1	1	48	2	2		0	hth	3		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1		1		1					1			2	1		255	255	255				xxx	xxx	1			NU		0
bunny	0	1	96	0	0		0	hth	3		lit																1															1	1	1	1						1				1				8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8				1									1		1				1					1			1					1						255	255	255				xxx	xxx	1			NU		0
baalhighpriest	3	2	96	2	2		0	hth	3		lit																1															1	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2			255	255	255				xxx	xxx	1			NU		0
venomlord	3	3	96	3	3		2	hth	3		lit				"flb,wax,wsc,wsd"												1				1											2	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1				1		255	255	255				xxx	xxx	1	10	11	NU		0
baalcrabstairs	3	4	112	0	0		3	hth	12	lit	lit	lit	lit	lit				lit								1	1	1	1	1				1								6	1	1	1	1	1			1	1	1	1		1				1	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1													1	1					1	1	1		2	6	255	255	255	2	3	4	xxx	xxx	1			NU		0
act5hire1	3	2	96	2	2		0	1hs	3	"fhm,ghm"	"lit,med,hvy"				"axe,lsd"	"axe,lsd"		"lit,med"	"lit,med"							1	1				1	1		1	1							6	1	1	1		1	1							1		1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1					1	1		1	1	5	255	255	255				xxx	xxx	1			NU		0
act5hire2	3	2	96	2	2		0	2hs	3	"fhm,ghm"	"lit,med,hvy"				bsd			"lit,med"	"lit,med"							1	1				1			1	1							5	1	1	1		1	1							1		1	1	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1					1					1	1		1	1	5	255	255	255				xxx	xxx	1			NU		0
baaltentacle1	1	1	48	2	2		4	hth	3		lit							lit									1							1								2	1	1		1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1										1			2	1		255	255	255				xxx	xxx	1			NU		0
baaltentacle2	1	1	48	2	2		4	hth	3		lit							lit									1							1								2	1	1		1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1										1			2	1		255	255	255				xxx	xxx	1			NU		0
baaltentacle3	1	1	48	2	2		4	hth	3		lit							lit									1							1								2	1	1		1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1										1			2	1		255	255	255				xxx	xxx	1			NU		0
baaltentacle4	1	1	48	2	2		4	hth	3		lit							lit									1							1								2	1	1		1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1										1			2	1		255	255	255				xxx	xxx	1			NU		0
baaltentacle5	1	1	48	2	2		4	hth	3		lit							lit									1							1								2	1	1		1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1										1			2	1		255	255	255				xxx	xxx	1			NU		0
injuredbarb1	0	1	96	2	2		0	hth	3		lit																1															1		1															1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													2		1				1								1					1						255	255	255				xxx	xxx	1			NU		0
injuredbarb2	0	1	96	2	2		0	hth	3		lit																1															1		1															1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													2		1				1								1					1						255	255	255				xxx	xxx	1			NU		0
injuredbarb3	0	1	96	2	2		0	hth	3		lit																1															1		1															1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1													2		1				1								1					1						255	255	255				xxx	xxx	1			NU		0
baalclone	3	4	112	3	3		3	hth	12	lit	lit	lit	lit	lit				lit	lit	lit	lit	lit				1	1	1	1	1				1	1	1	1	1				11	1	1	1		1	1		1	1	1	1		1				1	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1				1					1				1	1					1	1	1		2		255	255	255	2	3	4	xxx	xxx	1	10	11	NU		0
baalminion1	3	3	112	3	3		3	hth	12	lit	lit	lit	lit	lit				lit	lit	lit	lit					1	1	1	1	1				1	1	1	1					9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1			2		255	255	255				xxx	xxx	1			NU		0
baalminion2	3	3	112	3	3		3	hth	12	lit	lit	lit	lit	lit				lit	lit	lit	lit					1	1	1	1	1				1	1	1	1					9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1			2		255	255	255				xxx	xxx	1			NU		0
baalminion3	3	3	112	3	3		3	hth	12	lit	lit	lit	lit	lit				lit	lit	lit	lit					1	1	1	1	1				1	1	1	1					9	1	1	1	1	1	1							1	1			8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1	1			2		255	255	255				xxx	xxx	1			NU		0
worldstoneeffect	0	0	96	0	0		0	hth	3		lit																1															1		1	1		1												1	1	8	8	1	8	8	8	1	8	8	8	1	8	8	8													1																				1				15	255	178	64				xxx	xxx	1			NU		0
sk_archer6	3	2	96	2	2		0	bow	3	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1						255	255	255				xxx	xxx	1			NU		0
sk_archer7	3	2	96	2	2		0	bow	3	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1						255	255	255				xxx	xxx	1			NU		0
sk_archer8	3	2	96	2	2		0	bow	3	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1						255	255	255				xxx	xxx	1			NU		0
sk_archer9	3	2	96	2	2		0	bow	3	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1						255	255	255				xxx	xxx	1			NU		0
sk_archer10	3	2	96	2	2		0	bow	3	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"	"lit,med,hvy"		sbw										1	1	1	1	1		1		1	1							8	1	1	1	1	1				1				1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1									1						255	255	255				xxx	xxx	1			NU		0
bighead6	3	3	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	1		255	255	255				xxx	xxx	1			NU		0
bighead7	3	3	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	1		255	255	255				xxx	xxx	1			NU		0
bighead8	3	3	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	1		255	255	255				xxx	xxx	1			NU		0
bighead9	3	3	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	1		255	255	255				xxx	xxx	1			NU		0
