Sound	Index	FileName	Volume	Group Size	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Reverb	Falloff	Cache	Async Only	Priority	Stream	Stereo	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3
pinhead_hit_3	1458	monster\pinhead\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pinhead_hit_4	1459	monster\pinhead\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pinhead_hit_5	1460	monster\pinhead\gethit5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pinhead_death_1	1461	monster\pinhead\death1.wav	200	5	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
pinhead_death_2	1462	monster\pinhead\death2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
pinhead_death_3	1463	monster\pinhead\death3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
pinhead_death_4	1464	monster\pinhead\death4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
pinhead_death_5	1465	monster\pinhead\death5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
pinhead_neutral_1	1466	monster\pinhead\neutral1.wav	200	4	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
pinhead_neutral_2	1467	monster\pinhead\neutral2.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
pinhead_neutral_3	1468	monster\pinhead\neutral3.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
pinhead_neutral_4	1469	monster\pinhead\neutral4.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
putriddefiler_attack_1	1470	monster\putriddefiler\attack1.wav	200	5	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
putriddefiler_attack_2	1471	monster\putriddefiler\attack2.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
putriddefiler_attack_3	1472	monster\putriddefiler\attack3.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
putriddefiler_attack_4	1473	monster\putriddefiler\attack4.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
putriddefiler_attack_5	1474	monster\putriddefiler\attack5.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
putriddefiler_death_1	1475	monster\putriddefiler\death1.wav	200	4	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
putriddefiler_death_2	1476	monster\putriddefiler\death2.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
putriddefiler_death_3	1477	monster\putriddefiler\death3.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
putriddefiler_death_4	1478	monster\putriddefiler\death4.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
putriddefiler_hit_1	1479	monster\putriddefiler\gethit1.wav	200	6	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
putriddefiler_hit_2	1480	monster\putriddefiler\gethit2.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
putriddefiler_hit_3	1481	monster\putriddefiler\gethit3.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
putriddefiler_hit_4	1482	monster\putriddefiler\gethit4.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
putriddefiler_hit_5	1483	monster\putriddefiler\gethit5.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
putriddefiler_hit_6	1484	monster\putriddefiler\gethit6.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
putriddefiler_impregnate	1485	monster\putriddefiler\impregnate.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
putriddefiler_neutral_1	1486	monster\putriddefiler\neutral1.wav	200	5	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
putriddefiler_neutral_2	1487	monster\putriddefiler\neutral2.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
putriddefiler_neutral_3	1488	monster\putriddefiler\neutral3.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
putriddefiler_neutral_4	1489	monster\putriddefiler\neutral4.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
putriddefiler_neutral_5	1490	monster\putriddefiler\neutral5.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
putriddefiler_zap	1491	monster\putriddefiler\zap.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
pygmy_attack_1	1492	monster\pygmy\attack1.wav	200	6	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmy_attack_2	1493	monster\pygmy\attack2.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmy_attack_3	1494	monster\pygmy\attack3.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmy_attack_4	1495	monster\pygmy\attack4.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmy_attack_5	1496	monster\pygmy\attack5.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmy_attack_6	1497	monster\pygmy\attack6.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmy_hit_1	1498	monster\pygmy\gethit1.wav	200	6	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmy_hit_2	1499	monster\pygmy\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmy_hit_3	1500	monster\pygmy\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmy_hit_4	1501	monster\pygmy\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmy_hit_5	1502	monster\pygmy\gethit5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmy_hit_6	1503	monster\pygmy\gethit6.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmy_death_1	1504	monster\pygmy\death1.wav	200	6	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
pygmy_death_2	1505	monster\pygmy\death2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
pygmy_death_3	1506	monster\pygmy\death3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
pygmy_death_4	1507	monster\pygmy\death4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
pygmy_death_5	1508	monster\pygmy\death5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
pygmy_death_6	1509	monster\pygmy\death6.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
pygmy_neutral_1	1510	monster\pygmy\neutral1.wav	180	4	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
pygmy_neutral_2	1511	monster\pygmy\neutral3.wav	120	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
pygmy_neutral_3	1512	monster\pygmy\neutral4.wav	120	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
pygmy_neutral_4	1513	monster\pygmy\neutral5.wav	180	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
pygmy_neutral_5	1514	none.wav	0	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
pygmy_neutral_6	1515	none.wav	0	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
pygmy_blowgun_1	1516	monster\pygmy\blowgun1.wav	200	4	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmy_blowgun_2	1517	monster\pygmy\blowgun2.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmy_blowgun_3	1518	monster\pygmy\blowgun3.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmy_blowgun_4	1519	monster\pygmy\blowgun4.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_attack_1	1520	monster\pygmyshaman\attack1.wav	200	5	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_attack_2	1521	monster\pygmyshaman\attack2.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_attack_3	1522	monster\pygmyshaman\attack3.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_attack_4	1523	monster\pygmyshaman\attack4.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_attack_5	1524	monster\pygmyshaman\attack5.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_attack_6	1525	none.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_hit_1	1526	monster\pygmyshaman\gethit1.wav	200	5	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_hit_2	1527	monster\pygmyshaman\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_hit_3	1528	monster\pygmyshaman\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_hit_4	1529	monster\pygmyshaman\gethit5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_hit_5	1530	monster\pygmyshaman\gethit6.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_death_1	1531	monster\pygmyshaman\death1.wav	200	6	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
pygmyshaman_death_2	1532	monster\pygmyshaman\death2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
pygmyshaman_death_3	1533	monster\pygmyshaman\death3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
pygmyshaman_death_4	1534	monster\pygmyshaman\death4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
pygmyshaman_death_5	1535	monster\pygmyshaman\death5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
pygmyshaman_death_6	1536	monster\pygmyshaman\death6.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
pygmyshaman_neutral_1	1537	monster\pygmyshaman\neutral1.wav	200	6	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_neutral_2	1538	monster\pygmyshaman\neutral2.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_neutral_3	1539	monster\pygmyshaman\neutral3.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_neutral_4	1540	monster\pygmyshaman\neutral4.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_neutral_5	1541	monster\pygmyshaman\neutral5.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_neutral_6	1542	monster\pygmyshaman\neutral6.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_spell_1	1543	monster\pygmyshaman\spell1.wav	200	6	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_spell_2	1544	monster\pygmyshaman\spell2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_spell_3	1545	monster\pygmyshaman\spell3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_spell_4	1546	monster\pygmyshaman\spell4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_spell_5	1547	monster\pygmyshaman\spell5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
pygmyshaman_spell_6	1548	monster\pygmyshaman\spell6.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_attack_1	1549	monster\reanimatedhorde\attack1.wav	200	7	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_attack_2	1550	monster\reanimatedhorde\attack2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_attack_3	1551	monster\reanimatedhorde\attack3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_attack_4	1552	monster\reanimatedhorde\attack4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_attack_5	1553	monster\reanimatedhorde\attack5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_attack_6	1554	monster\reanimatedhorde\attack6.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_attack_7	1555	monster\reanimatedhorde\attack7.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_hit_1	1556	monster\reanimatedhorde\gethit1.wav	200	7	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_hit_2	1557	monster\reanimatedhorde\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_hit_3	1558	monster\reanimatedhorde\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_hit_4	1559	monster\reanimatedhorde\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_hit_5	1560	monster\reanimatedhorde\gethit5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_hit_6	1561	monster\reanimatedhorde\gethit6.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_hit_7	1562	monster\reanimatedhorde\gethit7.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_death_1	1563	monster\reanimatedhorde\death1.wav	200	7	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_death_2	1564	monster\reanimatedhorde\death2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_death_3	1565	monster\reanimatedhorde\death3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_death_4	1566	monster\reanimatedhorde\death4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_death_5	1567	monster\reanimatedhorde\death5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_death_6	1568	monster\reanimatedhorde\death6.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_death_7	1569	monster\reanimatedhorde\death7.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_getup_1	1570	monster\reanimatedhorde\getup1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_getup_2	1571	monster\reanimatedhorde\getup2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_getup_3	1572	monster\reanimatedhorde\getup3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_getup_4	1573	monster\reanimatedhorde\getup4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
reanimatedhorde_neutral_1	1574	monster\reanimatedhorde\neutral1.wav	200	8	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	-1	-1	-1
reanimatedhorde_neutral_2	1575	monster\reanimatedhorde\neutral2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	-1	-1	-1
reanimatedhorde_neutral_3	1576	monster\reanimatedhorde\neutral3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	-1	-1	-1
reanimatedhorde_neutral_4	1577	monster\reanimatedhorde\neutral4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	-1	-1	-1
reanimatedhorde_neutral_5	1578	monster\reanimatedhorde\neutral5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	-1	-1	-1
reanimatedhorde_neutral_6	1579	monster\reanimatedhorde\neutral6.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	-1	-1	-1
reanimatedhorde_neutral_7	1580	monster\reanimatedhorde\neutral7.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	-1	-1	-1
reanimatedhorde_neutral_8	1581	monster\reanimatedhorde\neutral8.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	-1	-1	-1
regurgitator_attack_1	1582	monster\regurgitator\attack1.wav	200	5	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
regurgitator_attack_2	1583	monster\regurgitator\attack2.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
regurgitator_attack_3	1584	monster\regurgitator\attack3.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
regurgitator_attack_4	1585	monster\regurgitator\attack4.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
regurgitator_attack_5	1586	monster\regurgitator\attack5.wav	200	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
regurgitator_hit_1	1587	monster\regurgitator\gethit1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
regurgitator_hit_2	1588	monster\regurgitator\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
regurgitator_hit_3	1589	monster\regurgitator\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
regurgitator_hit_4	1590	monster\regurgitator\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
regurgitator_death_1	1591	monster\regurgitator\death1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
regurgitator_death_2	1592	monster\regurgitator\death2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
regurgitator_death_3	1593	monster\regurgitator\death3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
regurgitator_death_4	1594	monster\regurgitator\death4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
regurgitator_neutral_1	1595	monster\regurgitator\neutral1.wav	0	4	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
regurgitator_neutral_2	1596	monster\regurgitator\neutral2.wav	0	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
regurgitator_neutral_3	1597	monster\regurgitator\neutral3.wav	0	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
regurgitator_neutral_4	1598	monster\regurgitator\neutral4.wav	0	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
regurgitator_eat_1	1599	monster\regurgitator\eat1.wav	200	3	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
regurgitator_eat_2	1600	monster\regurgitator\eat2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
regurgitator_eat_3	1601	monster\regurgitator\eat3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
regurgitator_spit	1602	monster\regurgitator\spit.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
rogue_hit_1	1603	monster\rogue\gethit1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
rogue_hit_2	1604	monster\rogue\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
rogue_hit_3	1605	monster\rogue\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
rogue_hit_4	1606	monster\rogue\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
rogue_death_1	1607	monster\rogue\death1.wav	200	2	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
rogue_death_2	1608	monster\rogue\death2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
sandmaggot_attack_1	1609	monster\sandmaggot\attack1.wav	176	6	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
sandmaggot_attack_2	1610	monster\sandmaggot\attack2.wav	176	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
sandmaggot_attack_3	1611	monster\sandmaggot\attack3.wav	176	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
sandmaggot_attack_4	1612	monster\sandmaggot\attack4.wav	176	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
sandmaggot_attack_5	1613	monster\sandmaggot\attack5.wav	176	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
sandmaggot_attack_6	1614	monster\sandmaggot\attack6.wav	176	0	0	0	0	0	1	0	8	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
sandmaggot_hit_1	1615	monster\sandmaggot\gethit1.wav	176	6	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
sandmaggot_hit_2	1616	monster\sandmaggot\gethit2.wav	176	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
sandmaggot_hit_3	1617	monster\sandmaggot\gethit3.wav	176	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
sandmaggot_hit_4	1618	monster\sandmaggot\gethit4.wav	176	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
sandmaggot_hit_5	1619	monster\sandmaggot\gethit5.wav	176	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
sandmaggot_hit_6	1620	monster\sandmaggot\gethit6.wav	176	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
sandmaggot_death_1	1621	monster\sandmaggot\death1.wav	176	4	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
sandmaggot_death_2	1622	monster\sandmaggot\death2.wav	176	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
sandmaggot_death_3	1623	monster\sandmaggot\death3.wav	176	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
sandmaggot_death_4	1624	monster\sandmaggot\death4.wav	176	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
sandmaggot_neutral_1	1625	monster\sandmaggot\neutral1.wav	176	6	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
sandmaggot_neutral_2	1626	monster\sandmaggot\neutral2.wav	176	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
sandmaggot_neutral_3	1627	monster\sandmaggot\neutral3.wav	176	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
sandmaggot_neutral_4	1628	monster\sandmaggot\neutral4.wav	176	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
sandmaggot_neutral_5	1629	monster\sandmaggot\neutral5.wav	176	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
sandmaggot_neutral_6	1630	monster\sandmaggot\neutral6.wav	176	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
sandmaggot_spit_1	1631	monster\sandmaggot\spit1.wav	176	3	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
sandmaggot_spit_2	1632	monster\sandmaggot\spit2.wav	176	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
sandmaggot_spit_3	1633	monster\sandmaggot\spit3.wav	176	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
