Missile	Id	pCltDoFunc	pCltHitFunc	pSrvDoFunc	pSrvHitFunc	pSrvDmgFunc	SrvCalc1	*srv calc 1 desc	Param1	*param1 desc	Param2	*param2 desc	Param3	*param3 desc	Param4	*param4 desc	Param5	*param5 desc	CltCalc1	*client calc 1 desc	CltParam1	*client param1 desc	CltParam2	*client param2 desc	CltParam3	*client param3 desc	CltParam4	*client param4 desc	CltParam5	*client param5 desc	SHitCalc1	*server hit calc 1 desc	sHitPar1	*server hit param1 desc	sHitPar2	*server hit param2 desc	sHitPar3	*server hit param3 desc	CHitCalc1	*client hit calc1 desc	cHitPar1	*client hit param1 desc	cHitPar2	*client hit param2 desc	cHitPar3	*client hit param3 desc	DmgCalc1	*damage calc 1	dParam1	*damage param1 desc	dParam2	*damage param2 desc	Vel	MaxVel	VelLev	Accel	Range	LevRange	Light	Flicker	Red	Green	Blue	InitSteps	Activate	LoopAnim	CelFile	animrate	AnimLen	AnimSpeed	RandStart	SubLoop	SubStart	SubStop	CollideType	CollideKill	CollideFriend	LastCollide	Collision	ClientCol	ClientSend	NextHit	NextDelay	xoffset	yoffset	zoffset	Size	SrcTown	CltSrcTown	CanDestroy	ToHit	AlwaysExplode	Explosion	Town	NoUniqueMod	NoMultiShot	Holy	CanSlow	ReturnFire	GetHit	SoftHit	KnockBack	Trans	Qty	Pierce	SpecialSetup	MissileSkill	Skill	ResultFlags	HitFlags	HitShift	ApplyMastery	SrcDamage	Half2HSrc	SrcMissDmg	MinDamage	MinLevDam1	MinLevDam2	MinLevDam3	MinLevDam4	MinLevDam5	MaxDamage	MaxLevDam1	MaxLevDam2	MaxLevDam3	MaxLevDam4	MaxLevDam5	DmgSymPerCalc	EType	EMin	MinELev1	MinELev2	MinELev3	MinELev4	MinELev5	Emax	MaxELev1	MaxELev2	MaxELev3	MaxELev4	MaxELev5	EDmgSymPerCalc	ELen	ELevLen1	ELevLen2	ELevLen3	HitClass	NumDirections	LocalBlood	DamageRate	TravelSound	HitSound	ProgSound	ProgOverlay	ExplosionMissile	SubMissile1	SubMissile2	SubMissile3	HitSubMissile1	HitSubMissile2	HitSubMissile3	HitSubMissile4	CltSubMissile1	CltSubMissile2	CltSubMissile3	CltHitSubMissile1	CltHitSubMissile2	CltHitSubMissile3	CltHitSubMissile4	EOL
brdeathlightninghit	286	1		1																																																					12			4	255	255	255	0	0	1	LightningStrike	1024	8	16		1		7													1											1					1								8																		ltng	2	4	4	4	4	4	5	4	4	4	4	4						64	32																						0
denofevillight	287	23		1																																																					300		10		255	255	255	0	0	1	LightBeams	1024	21	16																												1					1								8																																					4																						0
cairnstones	288	24		17	32				40	Fade frames	2	Lightning delay	17	radius	38	destination level	100	portal delay			40	Fade frames	2	Lightning delay	17	radius																															300				255	255	255	0	0	1	null	1024	2	16							1													1		1						1					1								8																																				64	1								cairnstonessky							cairn stones bolt	cairnstonesground						0
cairnstonessky	289	1		1																																																					5				255	255	255	0	0	1	null	1024	2	16					3	1	1										2			1		1						1					1								8																		ltng	1						6											64	1																						0
cairnstonesground	290	8		1																	3	Subloops																															20	20			30				255	255	255	0	0	1	null	1024	2	16																						1						1					1								8																																				64	1															lightninghit							0
towermist	291	25		1																	10	dest radius	3	init radius	1	frequency																											2	2			400		2		255	255	255	0	0	1	null	1024	2	16																	1					1	1			1							1								8																																					1			countess_mist_loop												towermisttrail							0
towermisttrail	292	1		1																																																	3	3			50		2		255	255	255	0	0	1	mist	1024	14	16																												1					1								8																																					1			countess_mist_loop				towermistfade															0
brdeathsmokes1	293	1		1																																																					60				0	0	0	40	0	1	BRSmokeS1	1024	20	16											1											1	1			1							1								8																																					1							brdeathsmokenu															0
brdeathsmokenu	294	1		1																																																					340				0	0	0	0	0	1	BRSmokeNU	1024	20	16											1											1	1			1							1								8																																					1							brdeathsmokedt															0
brdeathsmokedt	295	1		1																																																					20				0	0	0	0	0	1	BRSmokeDT	1024	20	16											1											1	1			1							1								8																																					1																						0
brdeathspirits1	296	1		1																																																					60		4		255	255	255	40	0	1	BRSpiritS1	1024	20	16											1											1	1			1							1								8																																					1			bloodraven_mist_begin				brdeathspiritnu															0
brdeathspiritnu	297	1		1																																																					340		4		255	255	255	0	0	1	BRSpiritNU	1024	20	16											1											1	1			1							1								8																																					1			bloodraven_mist_loop				brdeathspiritdt															0
brdeathspiritdt	298	1		1																																																					20		4		255	255	255	0	0	1	BRSpiritDT	1024	20	16											1											1	1			1							1								8																																					1			bloodraven_mist_end																			0
mephistodeathcontrol	299	26		1																	16	firewall frequency	4	rock frequency	20	radius																															275		6		255	255	255	0	0	0	null	1024	2	16											1												1			1							1								8																																					1															mephistofirewallmaker	mephistoflyingrocksbig						0
mephistofirewallmaker	300	27		1																	4	retarget frame																															8	8			50		5		255	178	64	0	0	1	groundFireSmall	1024	2	16		1	1	2				1		1	1						1											1					1								8																																				32	1															mephistofirewall							0
mephistofirewall	301	5		1																																																					25		5	4	255	178	64	0	0	0	groundFireSmall	1024	37	16		1	12	36					1		1						1											1					1								8																																				32	1			object_fire_loop_magic																			0
mephistoflyingrocksbig	302	1	33	1																																					20	radius											12	12			10	3			0	0	0	0	0	1	ExplosionSpark	1024	16	16																						1	1			1															8																																					1			sorceress_firebolt_1				mephistoexplosionbig											mephistoflyingrockssmall				0
mephistoexplosionbig	303	1		1																																																					12		13		255	178	64	0	0	0	FireArrowExplode2	1024	12	16	5																						1			1							1								8																																					1			sorceress_fireball_impact_1																			0
mephistoflyingrockssmall	304	1		1																																																	12	12			5	3			0	0	0	0	0	1	ExplosionSparkSmall	1024	16	16																						1	1			1															8																																					1							mephistoexplosionsmall															0
mephistoexplosionsmall	305	1		1																																																					12		13		255	178	64	0	0	0	FireArrowExplode2	1024	12	16	5																						1			1							1								8																																					1			sorceress_firebolt_impact_1																			0
mephistodonotdraw	306	28	34	1																	15	active frame																																			70				0	0	0	0	0	0	null	1024	2	16																						1	1			1															8																																					1															corpseexplosion							0
andycontrol0	307	29		1																	25	firewall frequency	7	screen shake seconds																																	350				0	0	0	0	0	0	null	1024	2	16											1											1	1			1															8																																					1															andycolumnfirebase	andyfirewallmaker	andyfallingdebris1					0
andyfirewallmaker	308	27		1																	4	retarget frame																															8	8			50		8		255	178	64	0	0	1	groundFireSmall	1024	2	16		1	1	2				1		1	1						1											1					1								8																																				32	1															andyfirewall							0
andyfirewall	309	5		1																																																					25		5	4	255	178	64	0	0	0	groundFireSmall	1024	37	16		1	12	36					1		1						1											1					1								8																																				32	1																						0
andycolumnfirebase	310	5		1																																																					25		5	4	255	178	64	0	0	0	groundFireMedium	1024	37	16		1	12	36					1		1						1											1					1								8																																				32	1			andariel_fire_loop		andariel_fire_end										andycolumnfire							0
andycolumnfire	311	1		1																	-30	z offset	6	z vel max	3	z accel																															15				192	128	128	0	0	0	AndarielFlameDeath	1024	15	16																						1	1			1							1								8																																					1			andariel_fire_loop																			0
andyfallingdebris1	312	1	19	1																	200	fall distance	25	fall speed																																	8				0	0	0	0	0	0	CeilingChunkFall01	1024	1	16																						1	1			1															8																																					1															andyfallingdebris3			andydebrisexplosion1	andydebrisexplosion5			0
andyfallingdebris2	313	1	19	1																	200	fall distance	25	fall speed																																	8				0	0	0	0	0	0	CeilingChunkFall02	1024	1	16																						1	1			1															8																																					1																		andydebrisexplosion1	andydebrisexplosion5			0
andyfallingdebris3	314	1	19	1																	200	fall distance	25	fall speed																																	8				0	0	0	0	0	0	CeilingChunkFall03	1024	1	16																						1	1			1															8																																					1																		andydebrisexplosion1	andydebrisexplosion5			0
andydebrisexplosion1	315	1		1																																																					11				0	0	0	0	0	0	CeilingChunkVanish01	1024	11	16																						1	1			1															8																																					1			andariel_rock_1																			0
andydebrisexplosion2	316	1		1																																																					11				0	0	0	0	0	0	CeilingChunkVanish02	1024	11	16																						1	1			1															8																																					1			andariel_rock_1																			0
andydebrisexplosion3	317	11		1																																																					11				0	0	0	0	0	0	CeilingChunkRemain01	1024	11	16																						1	1			1															8																																					1			andariel_rock_1																			0
andydebrisexplosion4	318	11		1																																																					11				0	0	0	0	0	0	CeilingChunkRemain02	1024	11	16																						1	1			1															8																																					1			andariel_rock_1																			0
andydebrisexplosion5	319	11		1																																																					11				0	0	0	0	0	0	CeilingChunkRemain03	1024	11	16																						1	1			1															8																																					1			andariel_rock_1																			0
willowisplightningbolt	320	8		1																	3	Subloops																															32	32			40		8		178	178	255	1	0	2	null	1024	2	16					3			1		1							2											1	1	1			1						4		8		128																ltng																		64	1			monster_lightning_1												lightninghit							0
queenpoisoncloud	321	1		1																																																	8	64		1	92		4		64	255	64	16	0	0	poisonNova	1024	30	16					3	1		1	1	1							1											1	1	1			1						4																				pois	6	6	6	6	6	6	16	6	6	6	6	6		800					32			object_poison_loop																			0
dirt pile	322	2																																																							128				255	255	255	0	0	0	SandMaggotDirtPile	1024	1	16								1									1											1													8																																					8																						0
undeadmissile1	323	1		1																																																	20	20			40		9		255	255	255	1	0	1	SkullPoison	1024	12	16					3	1		1		1							1											1	1	1			1						4																				pois	10	12	14	14	14	14	10	12	14	14	14	14		350					16			monster_poisonbolt																			0
undeadmissile2	324	1		1																																																	20	20			40		9		255	255	255	1	0	1	SkullFire	1024	12	16					3	1		1		1							1											1	1	1			1						4		8																		fire	9	12	14	16	16	16	18	12	14	16	16	16							8			monster_firebolt_1	sorceress_fireball_impact_1																		0
