Name	Def	LevelId	Populate	Logicals	Outdoors	Animate	KillEdge	FillBlanks	SizeX	SizeY	AutoMap	Scan	Pops	PopPad	Files	File1	File2	File3	File4	File5	File6	Dt1Mask	Beta
Act 3 - Sewer Theme SW	724	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Sewer/SewerSWTheme.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Theme SE	725	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Sewer/SewerSETheme.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Theme SEW	726	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Sewer/SewerSEWTheme.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Theme N	727	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Sewer/SewerNTheme.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Theme NW	728	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Sewer/SewerNWTheme.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Theme NE	729	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Sewer/SewerNETheme.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Theme NEW	730	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Sewer/SewerNEWTheme.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Theme NS	731	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Sewer/SewerNSTheme.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Theme NSW	732	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Sewer/SewerNSWTheme.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Theme NSE	733	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Sewer/SewerNSETheme.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Theme NSEW	734	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Sewer/SewerNSEWTheme.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Prev SW	735	0	1	1	0	0	0	1	12	12	0	1	0	0	1	Act3/Sewer/SewerSW_Warp.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Prev SE	736	0	1	1	0	0	0	1	12	12	0	1	0	0	1	Act3/Sewer/SewerSE_Warp.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Prev NW	737	0	1	1	0	0	0	1	12	12	0	1	0	0	1	Act3/Sewer/SewerNW_Warp.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Prev NE	738	0	1	1	0	0	0	1	12	12	0	1	0	0	1	Act3/Sewer/SewerNE_Warp.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Drain W	739	0	1	1	0	0	0	1	12	12	0	1	0	0	1	Act3/Sewer/SewerWDrain.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Drain E	740	0	1	1	0	0	0	1	12	12	0	1	0	0	1	Act3/Sewer/SewerEDrain.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Drain S	741	0	1	1	0	0	0	1	12	12	0	1	0	0	1	Act3/Sewer/SewerSDrain.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Drain N	742	0	1	1	0	0	0	1	12	12	0	1	0	0	1	Act3/Sewer/SewerNDrain.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Chest W	743	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Sewer/SewerWTreas.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Chest E	744	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Sewer/SewerETreas.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Chest S	745	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Sewer/SewerSTreas.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Chest N	746	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Sewer/SewerNTreas.ds1	0	0	0	0	0	7	0
Act 3 - Sewer Treasure X	747	93	1	1	0	0	0	1	0	0	0	1	0	0	1	Act3/Sewer/SewerTreasure1.ds1	0	0	0	0	0	7	0
Act 3 - Temple 1	748	94	1	1	0	0	0	1	0	0	0	1	0	0	3	Act3/Temple/Temple0.ds1	Act3/Temple/Temple1.ds1	Act3/Temple/Temple2.ds1	0	0	0	4136	0
Act 3 - Temple 2	749	95	1	1	0	0	0	1	0	0	0	1	0	0	2	Act3/Temple/Temple3.ds1	Act3/Temple/Temple4.ds1	0	0	0	0	4136	0
Act 3 - Temple 3	750	96	1	1	0	0	0	1	0	0	0	1	0	0	2	Act3/Temple/Temple5.ds1	Act3/Temple/Temple6.ds1	0	0	0	0	4136	0
Act 3 - Temple 4	751	97	1	1	0	0	0	1	0	0	0	1	0	0	2	Act3/Temple/Temple7.ds1	Act3/Temple/Temple8.ds1	0	0	0	0	4136	0
Act 3 - Temple 5	752	98	1	1	0	0	0	1	0	0	0	1	0	0	2	Act3/Temple/Temple9.ds1	Act3/Temple/Temple10.ds1	0	0	0	0	4136	0
Act 3 - Temple 6	753	99	1	1	0	0	0	1	0	0	0	1	0	0	2	Act3/Temple/Temple11.ds1	Act3/Temple/Temple12.ds1	0	0	0	0	4136	0
Act 3 - Mephisto W	754	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Travincal/MephW.ds1	Act3/Travincal/MephW2.ds1	0	0	0	0	53256	0
Act 3 - Mephisto E	755	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Travincal/MephE.ds1	Act3/Travincal/MephE2.ds1	0	0	0	0	53256	0
Act 3 - Mephisto EW	756	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Travincal/MephEW.ds1	Act3/Travincal/MephEW2.ds1	0	0	0	0	53256	0
Act 3 - Mephisto S	757	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Travincal/MephS.ds1	Act3/Travincal/MephS2.ds1	0	0	0	0	53256	0
Act 3 - Mephisto SW	758	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Travincal/MephSW.ds1	Act3/Travincal/MephSW2.ds1	0	0	0	0	53256	0
Act 3 - Mephisto SE	759	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Travincal/MephSE.ds1	Act3/Travincal/MephSE2.ds1	0	0	0	0	53256	0
Act 3 - Mephisto SEW	760	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Travincal/MephSEW.ds1	Act3/Travincal/MephSEW2.ds1	0	0	0	0	53256	0
Act 3 - Mephisto N	761	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Travincal/MephN.ds1	Act3/Travincal/MephN2.ds1	0	0	0	0	53256	0
Act 3 - Mephisto NW	762	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Travincal/MephNW.ds1	Act3/Travincal/MephNW2.ds1	0	0	0	0	53256	0
Act 3 - Mephisto NE	763	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Travincal/MephNE.ds1	Act3/Travincal/MephNE2.ds1	0	0	0	0	53256	0
Act 3 - Mephisto NEW	764	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Travincal/MephNEW.ds1	Act3/Travincal/MephNEW2.ds1	0	0	0	0	53256	0
Act 3 - Mephisto NS	765	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Travincal/MephNS.ds1	Act3/Travincal/MephNS2.ds1	0	0	0	0	53256	0
Act 3 - Mephisto NSW	766	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Travincal/MephNSW.ds1	Act3/Travincal/MephNSW2.ds1	0	0	0	0	53256	0
Act 3 - Mephisto NSE	767	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Travincal/MephNSE.ds1	Act3/Travincal/MephNSE2.ds1	0	0	0	0	53256	0
Act 3 - Mephisto NSEW	768	0	1	1	0	0	0	1	12	12	0	0	0	0	2	Act3/Travincal/MephNSEW.ds1	Act3/Travincal/MephNSEW2.ds1	0	0	0	0	53256	0
Act 3 - Mephisto Theme W	769	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Travincal/MephWTheme.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Theme E	770	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Travincal/MephETheme.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Theme EW	771	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Travincal/MephEWTheme.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Theme S	772	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Travincal/MephSTheme.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Theme SW	773	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Travincal/MephSWTheme.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Theme SE	774	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Travincal/MephSETheme.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Theme SEW	775	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Travincal/MephSEWTheme.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Theme N	776	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Travincal/MephNTheme.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Theme NW	777	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Travincal/MephNWTheme.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Theme NE	778	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Travincal/MephNETheme.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Theme NEW	779	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Travincal/MephNEWTheme.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Theme NS	780	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Travincal/MephNSTheme.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Theme NSW	781	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Travincal/MephNSWTheme.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Theme NSE	782	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Travincal/MephNSETheme.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Theme NSEW	783	0	1	1	0	0	0	1	12	12	0	0	0	0	1	Act3/Travincal/MephNSEWTheme.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Prev W	784	0	1	1	0	0	0	1	12	12	0	1	0	0	1	Act3/Travincal/MephWWarpU.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Prev E	785	0	1	1	0	0	0	1	12	12	0	1	0	0	1	Act3/Travincal/MephEWarpU.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Prev S	786	0	1	1	0	0	0	1	12	12	0	1	0	0	1	Act3/Travincal/MephSWarpU.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Prev N	787	0	1	1	0	0	0	1	12	12	0	1	0	0	1	Act3/Travincal/MephNWarpU.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Next W	788	0	1	1	0	0	0	1	12	12	0	1	0	0	1	Act3/Travincal/MephWWarpD.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Next E	789	0	1	1	0	0	0	1	12	12	0	1	0	0	1	Act3/Travincal/MephEWarpD.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Next S	790	0	1	1	0	0	0	1	12	12	0	1	0	0	1	Act3/Travincal/MephSWarpD.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Next N	791	0	1	1	0	0	0	1	12	12	0	1	0	0	1	Act3/Travincal/MephNWarpD.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Waypoint W	792	0	1	1	0	0	0	1	12	12	0	1	0	0	1	Act3/Travincal/MephWWarp.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Waypoint E	793	0	1	1	0	0	0	1	12	12	0	1	0	0	1	Act3/Travincal/MephEWarp.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Waypoint S	794	0	1	1	0	0	0	1	12	12	0	1	0	0	1	Act3/Travincal/MephSWarp.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Waypoint N	795	0	1	1	0	0	0	1	12	12	0	1	0	0	1	Act3/Travincal/MephNWarp.ds1	0	0	0	0	0	53256	0
Act 3 - Mephisto Complex	796	102	1	1	0	0	0	1	0	0	0	1	0	0	1	Act3/Travincal/MephComp.ds1	0	0	0	0	0	53256	0
Act 4 - Fortress	797	103	0	1	1	0	1	1	0	0	1	1	1	-5	1	Act4/Fort/Fortress.ds1	0	0	0	0	0	127	0
Act 4 - Fortress Transition	798	0	1	1	1	0	1	1	8	24	0	1	0	-4	1	Act4/Mesa/FortMesa.ds1	0	0	0	0	0	511	0
Act 4 - Mesa Border 1	799	0	1	1	1	0	1	1	8	8	0	0	0	-4	3	Act4/Mesa/Border1a.ds1	Act4/Mesa/Border1b.ds1	Act4/Mesa/Border1c.ds1	Act4/Mesa/Border1o.ds1	0	0	511	0
Act 4 - Mesa Border 2	800	0	1	1	1	0	1	1	8	8	0	0	0	-4	3	Act4/Mesa/Border2a.ds1	Act4/Mesa/Border2b.ds1	Act4/Mesa/Border2c.ds1	Act4/Mesa/Border2o.ds1	0	0	511	0
Act 4 - Mesa Border 3	801	0	1	1	1	0	1	1	8	8	0	0	0	-4	3	Act4/Mesa/Border3a.ds1	Act4/Mesa/Border3b.ds1	Act4/Mesa/Border3c.ds1	Act4/Mesa/Border3o.ds1	0	0	511	0
Act 4 - Mesa Border 4	802	0	1	1	1	0	1	1	8	8	0	0	0	-4	3	Act4/Mesa/Border4a.ds1	Act4/Mesa/Border4b.ds1	Act4/Mesa/Border4c.ds1	Act4/Mesa/Border4o.ds1	0	0	511	0
Act 4 - Mesa Border 5	803	0	1	1	1	0	1	1	8	8	0	0	0	-4	3	Act4/Mesa/Border5a.ds1	Act4/Mesa/Border5b.ds1	Act4/Mesa/Border5c.ds1	0	0	0	511	0
Act 4 - Mesa Border 6	804	0	1	1	1	0	1	1	8	8	0	0	0	-4	3	Act4/Mesa/Border6a.ds1	Act4/Mesa/Border6b.ds1	Act4/Mesa/Border6c.ds1	0	0	0	511	0
Act 4 - Mesa Border 7	805	0	1	1	1	0	1	1	8	8	0	0	0	-4	3	Act4/Mesa/Border7a.ds1	Act4/Mesa/Border7b.ds1	Act4/Mesa/Border7c.ds1	0	0	0	511	0
Act 4 - Mesa Border 8	806	0	1	1	1	0	1	1	8	8	0	0	0	-4	3	Act4/Mesa/Border8a.ds1	Act4/Mesa/Border8b.ds1	Act4/Mesa/Border8c.ds1	0	0	0	511	0
Act 4 - Mesa Border 9	807	0	1	1	1	0	1	1	8	8	0	0	0	-4	3	Act4/Mesa/Border9a.ds1	Act4/Mesa/Border9b.ds1	Act4/Mesa/Border9c.ds1	0	0	0	511	0
Act 4 - Mesa Border 10	808	0	1	1	1	0	1	1	8	8	0	0	0	-4	3	Act4/Mesa/Border10a.ds1	Act4/Mesa/Border10b.ds1	Act4/Mesa/Border10c.ds1	0	0	0	511	0
Act 4 - Mesa Border 11	809	0	1	1	1	0	1	1	8	8	0	0	0	-4	3	Act4/Mesa/Border11a.ds1	Act4/Mesa/Border11b.ds1	Act4/Mesa/Border11c.ds1	0	0	0	511	0
Act 4 - Mesa Border 12	810	0	1	1	1	0	1	1	8	8	0	0	0	-4	3	Act4/Mesa/Border12a.ds1	Act4/Mesa/Border12b.ds1	Act4/Mesa/Border12c.ds1	0	0	0	511	0
Act 4 - Mesa Warp	811	0	1	1	1	0	1	1	8	8	0	1	0	-4	2	Act4/Mesa/WarpLava.ds1	Act4/Mesa/WarpLava1.ds1	0	0	0	0	511	0
Act 4 - Mesa 1 24X24	812	0	1	1	1	0	1	1	24	24	0	0	0	-4	5	Act4/Mesa/Outer24X24_0.ds1	Act4/Mesa/Outer24X24_1.ds1	Act4/Mesa/Outer24X24_2.ds1	Act4/Mesa/Outer24X24_3.ds1	Act4/Mesa/Outer24X24_4.ds1	0	511	0
Act 4 - Mesa 1 16X16	813	0	1	1	1	0	1	1	16	16	0	0	0	-4	5	Act4/Mesa/Outer16X16_0.ds1	Act4/Mesa/Outer16X16_1.ds1	Act4/Mesa/Outer16X16_2.ds1	Act4/Mesa/Outer16X16_3.ds1	Act4/Mesa/Outer16X16_4.ds1	0	511	0
Act 4 - Mesa 1 16X08	814	0	1	1	1	0	1	1	16	8	0	0	0	-4	5	Act4/Mesa/Outer16X08_0.ds1	Act4/Mesa/Outer16X08_1.ds1	Act4/Mesa/Outer16X08_2.ds1	Act4/Mesa/Outer16X08_3.ds1	Act4/Mesa/Outer16X08_4.ds1	0	511	0
Act 4 - Mesa 1 08X16	815	0	1	1	1	0	1	1	8	16	0	0	0	-4	5	Act4/Mesa/Outer08X16_0.ds1	Act4/Mesa/Outer08X16_1.ds1	Act4/Mesa/Outer08X16_2.ds1	Act4/Mesa/Outer08X16_3.ds1	Act4/Mesa/Outer08X16_4.ds1	0	511	0
Act 4 - Mesa 1 08X08	816	0	1	1	1	0	1	1	8	8	0	0	0	-4	5	Act4/Mesa/Outer08X08_0.ds1	Act4/Mesa/Outer08X08_1.ds1	Act4/Mesa/Outer08X08_2.ds1	Act4/Mesa/Outer08X08_3.ds1	Act4/Mesa/Outer08X08_4.ds1	0	511	0
Act 4 - Mesa 2 24X24	817	0	1	1	1	0	1	1	24	24	0	0	0	-4	5	Act4/Mesa/Mid24X24_0.ds1	Act4/Mesa/Mid24X24_1.ds1	Act4/Mesa/Mid24X24_2.ds1	Act4/Mesa/Mid24X24_3.ds1	Act4/Mesa/Mid24X24_4.ds1	0	511	0
Act 4 - Mesa 2 16X16	818	0	1	1	1	0	1	1	16	16	0	0	0	-4	5	Act4/Mesa/Mid16X16_0.ds1	Act4/Mesa/Mid16X16_1.ds1	Act4/Mesa/Mid16X16_2.ds1	Act4/Mesa/Mid16X16_3.ds1	Act4/Mesa/Mid16X16_4.ds1	0	511	0
Act 4 - Mesa 2 16X08	819	0	1	1	1	0	1	1	16	8	0	0	0	-4	5	Act4/Mesa/Mid16X08_0.ds1	Act4/Mesa/Mid16X08_1.ds1	Act4/Mesa/Mid16X08_2.ds1	Act4/Mesa/Mid16X08_3.ds1	Act4/Mesa/Mid16X08_4.ds1	0	511	0
Act 4 - Mesa 2 08X16	820	0	1	1	1	0	1	1	8	16	0	0	0	-4	5	Act4/Mesa/Mid08X16_0.ds1	Act4/Mesa/Mid08X16_1.ds1	Act4/Mesa/Mid08X16_2.ds1	Act4/Mesa/Mid08X16_3.ds1	Act4/Mesa/Mid08X16_4.ds1	0	511	0
Act 4 - Mesa 2 08X08	821	0	1	1	1	0	1	1	8	8	0	0	0	-4	5	Act4/Mesa/Mid08X08_0.ds1	Act4/Mesa/Mid08X08_1.ds1	Act4/Mesa/Mid08X08_2.ds1	Act4/Mesa/Mid08X08_3.ds1	Act4/Mesa/Mid08X08_4.ds1	0	511	0
Act 4 - Mesa 2 Izual	822	0	1	1	1	0	1	1	8	8	0	0	0	-4	1	Act4/Mesa/Mid08X08Izual.ds1	0	0	0	0	0	511	0
Act 4 - Mesa 3 24X24	823	0	1	1	1	0	1	1	24	24	0	0	0	-4	4	Act4/Mesa/Chaos24X24_0.ds1	Act4/Mesa/Chaos24X24_1.ds1	Act4/Mesa/Chaos24X24_2.ds1	Act4/Mesa/Chaos24X24_3.ds1	0	0	511	0
Act 4 - Mesa 3 16X16	824	0	1	1	1	0	1	1	16	16	0	0	0	-4	4	Act4/Mesa/Chaos16X16_0.ds1	Act4/Mesa/Chaos16X16_1.ds1	Act4/Mesa/Chaos16X16_2.ds1	Act4/Mesa/Chaos16X16_3.ds1	0	0	511	0
Act 4 - Mesa 3 16X08	825	0	1	1	1	0	1	1	16	8	0	0	0	-4	4	Act4/Mesa/Chaos16X08_0.ds1	Act4/Mesa/Chaos16X08_1.ds1	Act4/Mesa/Chaos16X08_2.ds1	Act4/Mesa/Chaos16X08_3.ds1	0	0	511	0
Act 4 - Mesa 3 08X16	826	0	1	1	1	0	1	1	8	16	0	0	0	-4	4	Act4/Mesa/Chaos08X16_0.ds1	Act4/Mesa/Chaos08X16_1.ds1	Act4/Mesa/Chaos08X16_2.ds1	Act4/Mesa/Chaos08X16_3.ds1	0	0	511	0
Act 4 - Mesa 3 08X08	827	0	1	1	1	0	1	1	8	8	0	0	0	-4	5	Act4/Mesa/Chaos08X08_0.ds1	Act4/Mesa/Chaos08X08_1.ds1	Act4/Mesa/Chaos08X08_2.ds1	Act4/Mesa/Chaos08X08_3.ds1	Act4/Mesa/Chaos08X08_4.ds1	0	511	0
Act 4 - Pits 1 16X16	828	0	1	1	1	0	1	1	16	16	0	0	0	-4	3	Act4/Mesa/OutPit16X16_0.ds1	Act4/Mesa/OutPit16X16_1.ds1	Act4/Mesa/OutPit16X16_2.ds1	0	0	0	511	0
Act 4 - Pits 1 16X08	829	0	1	1	1	0	1	1	16	8	0	0	0	-4	3	Act4/Mesa/OutPit16X08_0.ds1	Act4/Mesa/OutPit16X08_1.ds1	Act4/Mesa/OutPit16X08_2.ds1	0	0	0	511	0
Act 4 - Pits 1 08X16	830	0	1	1	1	0	1	1	8	16	0	0	0	-4	3	Act4/Mesa/OutPit08X16_0.ds1	Act4/Mesa/OutPit08X16_1.ds1	Act4/Mesa/OutPit08X16_2.ds1	0	0	0	511	0
Act 4 - Pits 1 08X08	831	0	1	1	1	0	1	1	8	8	0	0	0	-4	3	Act4/Mesa/OutPit08X08_0.ds1	Act4/Mesa/OutPit08X08_1.ds1	Act4/Mesa/OutPit08X08_2.ds1	0	0	0	511	0
Act 4 - Pits 2 16X16	832	0	1	1	1	0	1	1	16	16	0	0	0	-4	3	Act4/Mesa/MidPit16X16_0.ds1	Act4/Mesa/MidPit16X16_1.ds1	Act4/Mesa/MidPit16X16_2.ds1	0	0	0	511	0
Act 4 - Pits 2 16X08	833	0	1	1	1	0	1	1	16	8	0	0	0	-4	3	Act4/Mesa/MidPit16X08_0.ds1	Act4/Mesa/MidPit16X08_1.ds1	Act4/Mesa/MidPit16X08_2.ds1	0	0	0	511	0
Act 4 - Pits 2 08X16	834	0	1	1	1	0	1	1	8	16	0	0	0	-4	3	Act4/Mesa/MidPit08X16_0.ds1	Act4/Mesa/MidPit08X16_1.ds1	Act4/Mesa/MidPit08X16_2.ds1	0	0	0	511	0
Act 4 - Pits 2 08X08	835	0	1	1	1	0	1	1	8	8	0	0	0	-4	3	Act4/Mesa/MidPit08X08_0.ds1	Act4/Mesa/MidPit08X08_1.ds1	Act4/Mesa/MidPit08X08_2.ds1	0	0	0	511	0
Act 4 - Lava X	836	0	1	1	1	1	0	0	24	24	0	0	0	-4	1	Act4/Lava/LavaX.ds1	0	0	0	0	0	2047	0
Act 4 - Lava W	837	0	1	1	1	1	0	0	24	24	0	0	0	-4	2	Act4/Lava/LavaW.ds1	Act4/Lava/LavaW2.ds1	0	0	0	0	2047	0
Act 4 - Lava E	838	0	1	1	1	1	0	0	24	24	0	0	0	-4	2	Act4/Lava/LavaE.ds1	Act4/Lava/LavaE2.ds1	0	0	0	0	2047	0
Act 4 - Lava EW	839	0	1	1	1	1	0	0	24	24	0	0	0	-4	2	Act4/Lava/LavaEW.ds1	Act4/Lava/LavaEW2.ds1	0	0	0	0	2047	0
Act 4 - Lava S	840	0	1	1	1	1	0	0	24	24	0	0	0	-4	2	Act4/Lava/LavaS.ds1	Act4/Lava/LavaS2.ds1	0	0	0	0	2047	0
Act 4 - Lava SW	841	0	1	1	1	1	0	0	24	24	0	0	0	-4	2	Act4/Lava/LavaSW.ds1	Act4/Lava/LavaSW2.ds1	0	0	0	0	2047	0
Act 4 - Lava SE	842	0	1	1	1	1	0	0	24	24	0	0	0	-4	2	Act4/Lava/LavaSE.ds1	Act4/Lava/LavaSE2.ds1	0	0	0	0	2047	0
Act 4 - Lava SEW	843	0	1	1	1	1	0	0	24	24	0	0	0	-4	2	Act4/Lava/LavaSEW.ds1	Act4/Lava/LavaSEW2.ds1	0	0	0	0	2047	0
Act 4 - Lava N	844	0	1	1	1	1	0	0	24	24	0	0	0	-4	2	Act4/Lava/LavaN.ds1	Act4/Lava/LavaN2.ds1	0	0	0	0	2047	0
Act 4 - Lava NW	845	0	1	1	1	1	0	0	24	24	0	0	0	-4	2	Act4/Lava/LavaNW.ds1	Act4/Lava/LavaNW2.ds1	0	0	0	0	2047	0
Act 4 - Lava NE	846	0	1	1	1	1	0	0	24	24	0	0	0	-4	2	Act4/Lava/LavaNE.ds1	Act4/Lava/LavaNE2.ds1	0	0	0	0	2047	0
Act 4 - Lava NEW	847	0	1	1	1	1	0	0	24	24	0	0	0	-4	2	Act4/Lava/LavaNEW.ds1	Act4/Lava/LavaNEW2.ds1	0	0	0	0	2047	0
Act 4 - Lava NS	848	0	1	1	1	1	0	0	24	24	0	0	0	-4	2	Act4/Lava/LavaNS.ds1	Act4/Lava/LavaNS2.ds1	0	0	0	0	2047	0
Act 4 - Lava NSW	849	0	1	1	1	1	0	0	24	24	0	0	0	-4	2	Act4/Lava/LavaNSW.ds1	Act4/Lava/LavaNSW2.ds1	0	0	0	0	2047	0
Act 4 - Lava NSE	850	0	1	1	1	1	0	0	24	24	0	0	0	-4	2	Act4/Lava/LavaNSE.ds1	Act4/Lava/LavaNSE2.ds1	0	0	0	0	2047	0
Act 4 - Lava NSEW	851	0	1	1	1	1	0	0	24	24	0	0	0	-4	2	Act4/Lava/LavaNSEW.ds1	Act4/Lava/LavaNSEW2.ds1	0	0	0	0	2047	0
Act 4 - Lava Warp N	852	0	1	1	1	1	0	0	24	24	0	1	0	-4	2	Act4/Lava/WarpMesa.ds1	Act4/Lava/WarpMesa1.ds1	0	0	0	0	2047	0
Act 4 - Lava Forge W	853	0	1	1	1	1	0	0	24	24	0	0	0	-4	1	Act4/Lava/ForgeW.ds1	0	0	0	0	0	2047	0
Act 4 - Lava Forge E	854	0	1	1	1	1	0	0	24	24	0	0	0	-4	1	Act4/Lava/ForgeE.ds1	0	0	0	0	0	2047	0
Act 4 - Bridge 1	855	0	1	0	1	1	0	0	24	24	0	1	4	0	1	Act4/Diab/BridgeLava.ds1	0	0	0	0	0	2047	0
Act 4 - Bridge 2	856	0	1	0	1	1	0	0	24	24	0	0	0	-4	4	Act4/Diab/Bridge1.ds1	Act4/Diab/Bridge2.ds1	Act4/Diab/Bridge3.ds1	Act4/Diab/Bridge4.ds1	0	0	2047	0
Act 4 - Diablo Entry	857	0	1	0	1	1	0	0	24	24	0	0	1	-4	1	Act4/Diab/Entry1.ds1	0	0	0	0	0	1567	0
Act 4 - Diablo Arm W	858	0	1	0	1	1	0	0	24	24	0	0	0	-4	2	Act4/Diab/WingW1.ds1	Act4/Diab/WingW2.ds1	0	0	0	0	1567	0
Act 4 - Diablo Arm E	859	0	1	0	1	1	0	0	24	24	0	0	0	-4	2	Act4/Diab/WingE1.ds1	Act4/Diab/WingE2.ds1	0	0	0	0	1567	0
Act 4 - Diablo Arm S	860	0	1	0	1	1	0	0	24	24	0	0	0	-4	2	Act4/Diab/WingS1.ds1	Act4/Diab/WingS2.ds1	0	0	0	0	1567	0
Act 4 - Diablo Arm N	861	0	1	0	1	1	0	0	24	24	0	0	0	-4	2	Act4/Diab/WingN1.ds1	Act4/Diab/WingN2.ds1	0	0	0	0	1567	0
Act 4 - Diablo Heart	862	0	1	0	1	1	0	0	24	24	0	0	0	-4	1	Act4/Diab/Heart.ds1	0	0	0	0	0	1567	0
Expansion																							
Act 5 - Town	863	109	0	0	1	0	1	1	0	0	1	1	1	-4	1	Expansion/Town/townWest.ds1	0	0	0	0	0	1048575	0
