Name	description - not loaded	Id	Token	SpawnMax	Selectable0	Selectable1	Selectable2	Selectable3	Selectable4	Selectable5	Selectable6	Selectable7	TrapProb	SizeX	SizeY	nTgtFX	nTgtFY	nTgtBX	nTgtBY	FrameCnt0	FrameCnt1	FrameCnt2	FrameCnt3	FrameCnt4	FrameCnt5	FrameCnt6	FrameCnt7	FrameDelta0	FrameDelta1	FrameDelta2	FrameDelta3	FrameDelta4	FrameDelta5	FrameDelta6	FrameDelta7	CycleAnim0	CycleAnim1	CycleAnim2	CycleAnim3	CycleAnim4	CycleAnim5	CycleAnim6	CycleAnim7	Lit0	Lit1	Lit2	Lit3	Lit4	Lit5	Lit6	Lit7	BlocksLight0	BlocksLight1	BlocksLight2	BlocksLight3	BlocksLight4	BlocksLight5	BlocksLight6	BlocksLight7	HasCollision0	HasCollision1	HasCollision2	HasCollision3	HasCollision4	HasCollision5	HasCollision6	HasCollision7	IsAttackable0	Start0	Start1	Start2	Start3	Start4	Start5	Start6	Start7	EnvEffect	IsDoor	BlocksVis	Orientation	Trans	OrderFlag0	OrderFlag1	OrderFlag2	OrderFlag3	OrderFlag4	OrderFlag5	OrderFlag6	OrderFlag7	PreOperate	Mode0	Mode1	Mode2	Mode3	Mode4	Mode5	Mode6	Mode7	Yoffset	Xoffset	Draw	Red	Green	Blue	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	TotalPieces	SubClass	Xspace	Yspace	NameOffset	MonsterOK	OperateRange	ShrineFunction	Restore	Parm0	Parm1	Parm2	Parm3	Parm4	Parm5	Parm6	Parm7	Act	Lockable	Gore	Sync	Flicker	Damage	Beta	Overlay	CollisionSubst	Left	Top	Width	Height	OperateFn	PopulateFn	InitFn	ClientFn	RestoreVirgins	BlockMissile	DrawUnder	OpenWarp	AutoMap
teleport pad	teleportation pad	192	7h	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	30	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	-70	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	100	0	0	1	-30	-80	60	80	27	3	0	0	0	0	0	0	0
LamTome	Lam Esen's Tome	193	ab	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	3	1	0	0	0	0	0	256	256	128	128	128	128	128	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-80	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	100	0	0	0	0	0	0	0	28	3	23	0	0	0	0	0	427
stair	stairsl	194	sl	0	1	0	1	0	0	0	0	0	15	6	10	0	0	0	0	1	9	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	5	0	1	0	0	0	0	0	0	0	0	15	0	0	1	0	100	1	0	0	0	0	0	0	47	3	0	0	0	0	0	1	694
stair	stairsr	195	sv	0	1	0	1	0	0	0	0	0	15	10	6	0	0	0	0	1	9	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	5	0	1	0	0	0	0	0	0	0	0	15	0	0	1	0	100	1	0	0	0	0	0	0	47	3	0	0	0	0	0	1	693
a trap	test data floortrap	196	a5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	30	1	0	0	0	0	0	256	256	128	128	128	128	128	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	-18	2	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-80	0	2	0	1	0	0	0	0	0	0	0	0	15	0	0	1	0	100	1	0	0	0	0	0	0	11	3	24	0	0	0	0	0	0
Shrine	jungleshrine act 3	197	jq	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	13	13	1	1	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-235	0	2	0	1	3	184	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	3	184	0	0	2	2	1	0	0	0	0	0	310
chest	"chest-L-tallskinney, general chest r?"	198	c0	1	1	0	0	0	0	0	0	0	15	1	1	0	0	0	0	1	4	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	15	1	0	1	0	100	1	0	0	18	0	0	0	4	3	3	0	1	0	0	0	0
Shrine	mafistoshrine	199	mz	0	1	0	0	0	0	0	0	0	0	3	4	0	0	0	0	13	13	1	1	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-235	0	2	0	1	3	206	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	3	206	0	0	2	2	1	0	0	0	0	0	310
Shrine	mafistoshrine	200	my	0	1	0	0	0	0	0	0	0	0	5	3	0	0	0	0	13	13	1	1	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-235	0	2	0	1	3	206	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	3	206	0	0	2	2	1	0	0	0	0	0	310
Shrine	mafistoshrine	201	mx	0	1	0	0	0	0	0	0	0	0	4	4	0	0	0	0	13	13	1	1	0	0	0	0	160	160	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-235	0	2	0	1	3	206	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	3	206	0	0	2	2	1	0	0	0	0	0	310
Shrine	mafistomana	202	mw	0	1	0	0	0	0	0	0	0	0	3	4	0	0	0	0	1	17	1	1	0	0	0	0	256	125	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-235	0	2	0	1	2	206	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	2	206	0	0	2	2	1	0	0	0	0	0	310
stash	mafistolair	203	mv	1	1	0	0	0	0	0	0	0	15	1	1	0	0	0	0	1	5	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	18	0	0	0	14	3	0	0	0	0	0	0	0
stash	box	204	mu	1	1	0	0	0	0	0	0	0	15	1	3	0	0	0	0	1	3	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	18	0	0	0	14	3	0	0	0	0	0	0	0
stash	altar	205	mt	1	1	0	0	0	0	0	0	0	15	2	2	0	0	0	0	13	3	1	0	0	0	0	0	256	256	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	18	0	0	0	14	3	0	0	0	0	0	0	0
Shrine	mafistohealth	206	mr	0	1	0	0	0	0	0	0	0	0	3	4	0	0	0	0	1	17	1	1	0	0	0	0	256	125	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-200	0	2	0	1	1	206	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	1	206	0	0	2	2	1	0	0	0	0	0	310
dummy	water rocks in act 3 wrok	207	rw	1	0	0	0	0	0	0	0	0	15	1	1	0	0	0	0	10	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0
Basket	basket 1	208	bd	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	9	1	0	0	0	0	0	256	256	256	256	256	256	256	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	1	1	-70	1	2	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	0	0	0	0	3	1	2	0	0	0	1	0	0
Basket	basket 2	209	bj	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	9	1	0	0	0	0	0	256	256	256	256	256	256	256	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	1	1	-70	1	2	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	0	0	0	0	3	1	2	0	0	0	1	0	0
Dummy	water logs in act 3  ne logw	210	lw	1	0	0	0	0	0	0	0	0	15	1	1	0	0	0	0	10	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	100	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0
Dummy	water rocks girl in act 3 wrob	211	wb	1	0	0	0	0	0	0	0	0	15	1	1	0	0	0	0	10	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	100	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0
Dummy	bubbles in act3 water	212	yb	1	0	0	0	0	0	0	0	0	15	1	1	0	0	0	0	20	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	100	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0
Dummy	water logs in act 3 logx	213	wd	1	0	0	0	0	0	0	0	0	15	1	1	0	0	0	0	10	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0
Dummy	water rocks in act 3 rokb	214	wc	1	0	0	0	0	0	0	0	0	15	1	1	0	0	0	0	10	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	100	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0
Dummy	water rocks girl in act 3 watc	215	we	1	0	0	0	0	0	0	0	0	15	1	1	0	0	0	0	10	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	100	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0
Dummy	water rocks in act 3 waty	216	wy	1	0	0	0	0	0	0	0	0	15	1	1	0	0	0	0	10	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	100	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0
Dummy	water logs in act 3  logz	217	lx	1	0	0	0	0	0	0	0	0	15	1	1	0	0	0	0	10	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	100	0	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0
Dummy	web covered tree 1	218	w3	1	0	0	0	0	0	0	0	0	15	3	9	0	0	0	0	1	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	-60	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0
Dummy	web covered tree 2	219	w4	1	0	0	0	0	0	0	0	0	15	9	3	0	0	0	0	1	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	-60	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0
Dummy	web covered tree 3	220	w5	1	0	0	0	0	0	0	0	0	15	3	3	0	0	0	0	1	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	-60	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0
Dummy	web covered tree 4	221	w6	1	0	0	0	0	0	0	0	0	15	3	3	0	0	0	0	1	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	-60	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0
pillar	hobject1	222	70	1	1	0	0	0	0	0	0	0	15	2	2	0	0	0	0	13	12	1	0	0	0	0	0	128	256	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	18	0	0	0	14	3	0	0	1	0	0	0	0
cocoon	cacoon	223	CN	1	1	0	0	0	0	0	0	0	15	1	1	0	0	0	0	16	5	0	0	0	0	0	0	128	256	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	255	4	0	0	1	0	100	0	0	0	18	0	0	0	14	3	2	0	0	0	0	0	0
cocoon	cacoon 2	224	CC	1	1	0	0	0	0	0	0	0	15	1	1	0	0	0	0	1	5	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	255	4	0	0	1	0	100	0	0	0	18	0	0	0	14	3	2	0	0	0	0	0	0
skullpile	hobject1	225	ib	1	1	0	0	0	0	0	0	0	15	1	1	0	0	0	0	1	21	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	18	0	0	0	14	3	0	0	1	0	0	0	0
Shrine	outershrinehell	226	ia	0	1	0	0	0	0	0	0	0	0	3	4	0	0	0	0	1	13	1	1	0	0	0	0	160	256	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-235	0	2	0	1	3	96	0	0	0	0	0	0	8	0	0	1	0	100	0	0	0	3	96	0	0	2	2	1	0	0	0	0	0	310
dummy	water rock girl act 3  nw  blgb	227	QX	1	0	0	0	0	0	0	0	0	15	1	1	0	0	0	0	10	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
dummy	big log act 3  sw blga	228	qw	1	0	0	0	0	0	0	0	0	15	1	1	0	0	0	0	10	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
door	slimedoor1	229	SQ	0	1	0	0	0	0	0	0	0	0	7	1	0	0	0	0	1	14	1	0	0	0	0	0	256	256	256	256	256	256	256	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	2	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	5	20	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-70	0	5	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	100	0	0	0	0	0	0	0	29	3	0	0	0	1	0	0	0
door	slimedoor2	230	SY	0	1	0	0	0	0	0	0	0	0	1	7	0	0	0	0	1	14	1	0	0	0	0	0	256	256	256	256	256	256	256	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	2	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	3	-23	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-70	0	5	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	100	0	0	0	0	0	0	0	29	3	0	0	0	1	0	0	0
